Date,High_WST,Low_WST,Open_WST,Close_WST,Volume_WST
2020-11-17,290.79998779296875,286.19000244140625,290.79998779296875,286.7900085449219,297700
2020-11-18,287.510009765625,281.04998779296875,286.0299987792969,281.2900085449219,358000
2020-11-19,287.8399963378906,278.19000244140625,281.8699951171875,281.2200012207031,391400
2020-11-20,287.07000732421875,281.44000244140625,281.9200134277344,284.7300109863281,351300
2020-11-23,285.7699890136719,274.1199951171875,284.8999938964844,275.7200012207031,300000
2020-11-24,275.5,267.2099914550781,273.9700012207031,267.7099914550781,461100
2020-11-25,270.2099914550781,264.05999755859375,268.8500061035156,269.20001220703125,378300
2020-11-27,278.0,271.6499938964844,271.6499938964844,277.9599914550781,190600
2020-11-30,280.5,271.8699951171875,279.5299987792969,275.1600036621094,775400
2020-12-01,276.6000061035156,271.25,274.7900085449219,272.010009765625,442200
2020-12-02,276.3299865722656,268.6099853515625,272.0,275.3900146484375,344700
2020-12-03,276.57000732421875,271.1499938964844,274.3599853515625,272.239990234375,281900
2020-12-04,274.3500061035156,270.7200012207031,271.7099914550781,271.54998779296875,312400
2020-12-07,273.80999755859375,267.239990234375,272.1600036621094,268.05999755859375,367900
2020-12-08,268.6000061035156,265.4700012207031,267.0799865722656,267.2799987792969,682900
2020-12-09,267.8299865722656,260.0,267.25,261.1600036621094,766000
2020-12-10,270.1499938964844,259.8299865722656,260.5,266.6700134277344,687000
2020-12-11,265.8399963378906,262.7799987792969,265.2900085449219,263.9800109863281,592900
2020-12-14,271.7300109863281,263.9700012207031,265.0,264.9200134277344,393700
2020-12-15,268.45001220703125,265.05999755859375,265.5899963378906,267.17999267578125,406500
2020-12-16,270.739990234375,264.0,268.0799865722656,267.6199951171875,392700
2020-12-17,276.8800048828125,269.6099853515625,269.6499938964844,273.5799865722656,578600
2020-12-18,278.17999267578125,269.3299865722656,273.6099853515625,277.6600036621094,973400
2020-12-21,276.0899963378906,266.2799987792969,273.8399963378906,276.0899963378906,478700
2020-12-22,283.32000732421875,275.4599914550781,276.489990234375,282.9100036621094,462000
2020-12-23,285.6600036621094,279.0199890136719,284.17999267578125,281.42999267578125,478400
2020-12-24,284.54998779296875,280.3699951171875,281.7900085449219,282.9599914550781,147100
2020-12-28,286.5799865722656,277.2799987792969,286.5799865722656,277.5299987792969,213100
2020-12-29,280.3399963378906,274.82000732421875,278.19000244140625,278.3399963378906,222700
2020-12-30,284.29998779296875,279.0400085449219,280.2900085449219,279.94000244140625,233700
2020-12-31,283.4800109863281,276.0799865722656,280.239990234375,283.30999755859375,455600
2021-01-04,289.6300048828125,280.0,283.42999267578125,285.57000732421875,483300
2021-01-05,291.3399963378906,283.9599914550781,284.6700134277344,291.0199890136719,479000
2021-01-06,294.79998779296875,285.0199890136719,286.6499938964844,294.1400146484375,595600
2021-01-07,305.07000732421875,294.739990234375,297.5199890136719,304.05999755859375,511000
2021-01-08,312.1199951171875,304.510009765625,305.3900146484375,307.5299987792969,437700
2021-01-11,307.5,301.489990234375,307.1700134277344,302.4100036621094,351700
2021-01-12,303.79998779296875,297.5299987792969,301.1000061035156,298.489990234375,499200
2021-01-13,300.4200134277344,295.5799865722656,300.3699951171875,298.0,452700
2021-01-14,301.1300048828125,296.7099914550781,298.0199890136719,298.7200012207031,434200
2021-01-15,299.8800048828125,294.8299865722656,298.5400085449219,299.4100036621094,351700
2021-01-19,304.0,297.4200134277344,303.1199951171875,300.1199951171875,399200
2021-01-20,306.6400146484375,298.79998779296875,299.6499938964844,305.04998779296875,418200
2021-01-21,305.30999755859375,297.739990234375,304.42999267578125,299.67999267578125,486500
2021-01-22,300.9599914550781,296.5199890136719,299.1700134277344,300.0899963378906,516900
2021-01-25,309.0400085449219,298.2799987792969,302.44000244140625,300.260009765625,418000
2021-01-26,301.2799987792969,296.0,300.3299865722656,299.67999267578125,520400
2021-01-27,298.20001220703125,290.1499938964844,294.94000244140625,293.2300109863281,798200
2021-01-28,302.0299987792969,292.8599853515625,294.6300048828125,298.9200134277344,648300
2021-01-29,306.739990234375,296.80999755859375,297.69000244140625,299.489990234375,1401200
2021-02-01,303.3999938964844,294.260009765625,300.6000061035156,297.0199890136719,793900
2021-02-02,303.29998779296875,294.6000061035156,300.0,294.6000061035156,420400
2021-02-03,296.7099914550781,287.6400146484375,294.6099853515625,292.0799865722656,666900
2021-02-04,295.6499938964844,289.3599853515625,292.8900146484375,290.25,592800
2021-02-05,293.989990234375,289.92999267578125,291.5799865722656,291.3500061035156,451200
2021-02-08,297.1499938964844,292.45001220703125,292.79998779296875,294.4599914550781,385200
2021-02-09,297.010009765625,288.6199951171875,294.3500061035156,289.8900146484375,520900
2021-02-10,294.5799865722656,288.260009765625,290.04998779296875,292.2900085449219,334700
2021-02-11,295.489990234375,288.42999267578125,294.94000244140625,291.0899963378906,440500
2021-02-12,294.2699890136719,289.1499938964844,290.5799865722656,294.010009765625,267900
2021-02-16,296.57000732421875,292.989990234375,293.4100036621094,295.6099853515625,417600
2021-02-17,296.489990234375,290.7799987792969,294.1400146484375,293.989990234375,415000
2021-02-18,303.2699890136719,290.8299865722656,301.989990234375,296.739990234375,639600
2021-02-19,298.25,279.3299865722656,297.67999267578125,281.54998779296875,1055900
2021-02-22,280.9599914550781,271.6600036621094,280.82000732421875,272.6499938964844,501300
2021-02-23,275.6400146484375,265.42999267578125,270.1099853515625,274.2900085449219,682400
2021-02-24,280.1300048828125,272.510009765625,274.05999755859375,278.9200134277344,406300
2021-02-25,281.44000244140625,275.6499938964844,278.9200134277344,277.67999267578125,361500
2021-02-26,283.9700012207031,276.8299865722656,278.92999267578125,280.6499938964844,668200
2021-03-01,285.9700012207031,281.69000244140625,281.69000244140625,282.989990234375,406800
2021-03-02,284.9800109863281,277.260009765625,283.6600036621094,278.1000061035156,323900
2021-03-03,277.04998779296875,267.3800048828125,276.989990234375,267.6199951171875,457000
2021-03-04,268.0400085449219,255.2100067138672,267.739990234375,257.2900085449219,566400
2021-03-05,263.0,253.86000061035156,259.489990234375,262.3999938964844,568100
2021-03-08,267.510009765625,259.1400146484375,262.3900146484375,261.3500061035156,424400
2021-03-09,274.3699951171875,265.4200134277344,265.4599914550781,267.4200134277344,368600
2021-03-10,276.8299865722656,266.6600036621094,271.1400146484375,267.7300109863281,365100
2021-03-11,273.7900085449219,268.8699951171875,270.6400146484375,272.8900146484375,279000
2021-03-12,275.2799987792969,270.7699890136719,271.9800109863281,274.1199951171875,254000
2021-03-15,276.54998779296875,271.7200012207031,274.0,276.0199890136719,324300
2021-03-16,279.4599914550781,273.3299865722656,277.5199890136719,274.1700134277344,293900
2021-03-17,276.8900146484375,270.6300048828125,271.5299987792969,274.5899963378906,347000
2021-03-18,274.7699890136719,268.4200134277344,272.8399963378906,268.95001220703125,451500
2021-03-19,279.5799865722656,268.9100036621094,268.9100036621094,277.1499938964844,831400
2021-03-22,283.1300048828125,275.57000732421875,276.6300048828125,282.489990234375,358100
2021-03-23,286.0,281.7699890136719,283.07000732421875,283.25,364500
2021-03-24,283.8699951171875,275.5799865722656,282.95001220703125,278.0799865722656,374700
2021-03-25,278.6700134277344,269.5799865722656,278.6700134277344,275.45001220703125,478100
2021-03-26,280.7200012207031,273.94000244140625,276.4599914550781,280.30999755859375,476400
2021-03-29,283.3500061035156,275.69000244140625,278.19000244140625,280.510009765625,365000
2021-03-30,280.19000244140625,276.510009765625,278.239990234375,278.3399963378906,372300
2021-03-31,284.2300109863281,276.07000732421875,279.0899963378906,281.7799987792969,704600
2021-04-01,285.0199890136719,278.8999938964844,283.9599914550781,284.7699890136719,394200
2021-04-05,290.5299987792969,285.2900085449219,286.739990234375,289.55999755859375,376100
2021-04-06,295.29998779296875,289.6199951171875,291.7900085449219,291.2799987792969,332900
2021-04-07,291.760009765625,288.6499938964844,289.9700012207031,289.17999267578125,291700
2021-04-08,294.260009765625,289.239990234375,290.45001220703125,291.8800048828125,277900
2021-04-09,296.54998779296875,291.32000732421875,292.20001220703125,296.5199890136719,201700
2021-04-12,298.6499938964844,295.1600036621094,296.5199890136719,296.94000244140625,334700
2021-04-13,306.8900146484375,298.42999267578125,298.54998779296875,306.45001220703125,323900
2021-04-14,307.4599914550781,298.94000244140625,305.8999938964844,300.05999755859375,421600
2021-04-15,311.54998779296875,301.1600036621094,301.32000732421875,310.95001220703125,364500
2021-04-16,314.8399963378906,308.75,311.8800048828125,313.8299865722656,363200
2021-04-19,317.19000244140625,311.7699890136719,311.7699890136719,316.7900085449219,335900
2021-04-20,319.82000732421875,316.0400085449219,316.1099853515625,319.19000244140625,316900
2021-04-21,324.6600036621094,317.7200012207031,320.0,323.8299865722656,408800
2021-04-22,326.510009765625,319.04998779296875,325.510009765625,321.8399963378906,406100
2021-04-23,326.0,319.5,322.2799987792969,323.67999267578125,309700
2021-04-26,325.1400146484375,322.0199890136719,324.32000732421875,322.4100036621094,319900
2021-04-27,323.5299987792969,318.6300048828125,321.4200134277344,320.3500061035156,403600
2021-04-28,324.510009765625,319.2900085449219,321.1700134277344,322.2200012207031,316000
2021-04-29,333.5799865722656,322.95001220703125,325.0,324.54998779296875,514600
2021-04-30,330.8800048828125,323.5400085449219,324.8399963378906,328.5199890136719,917100
2021-05-03,334.8399963378906,327.4700012207031,328.07000732421875,329.8800048828125,663500
2021-05-04,329.3800048828125,324.19000244140625,328.8399963378906,329.20001220703125,515400
2021-05-05,330.0299987792969,324.1000061035156,330.0299987792969,328.6000061035156,314900
2021-05-06,329.4200134277344,324.55999755859375,328.9700012207031,329.4200134277344,224700
2021-05-07,334.6400146484375,329.7099914550781,330.0400085449219,333.67999267578125,278200
2021-05-10,336.54998779296875,330.3299865722656,333.95001220703125,333.7300109863281,430700
2021-05-11,339.6499938964844,329.20001220703125,330.07000732421875,335.2200012207031,458400
2021-05-12,332.3500061035156,324.0,330.7799987792969,324.79998779296875,495300
2021-05-13,330.2799987792969,325.0199890136719,326.6700134277344,328.29998779296875,472400
2021-05-14,334.6099853515625,327.3299865722656,330.8299865722656,333.07000732421875,262000
2021-05-17,334.739990234375,326.1000061035156,332.95001220703125,326.70001220703125,288900
2021-05-18,329.7900085449219,325.5199890136719,326.3500061035156,326.8699951171875,295800
2021-05-19,327.7099914550781,323.0799865722656,323.9800109863281,325.8699951171875,317000
2021-05-20,333.95001220703125,324.9200134277344,326.4700012207031,332.7900085449219,305900
2021-05-21,336.55999755859375,333.17999267578125,334.010009765625,333.45001220703125,680100
2021-05-24,339.8900146484375,334.0,335.82000732421875,339.5199890136719,260700
2021-05-25,346.1700134277344,340.0,340.0,345.3599853515625,523400
2021-05-26,348.260009765625,343.6300048828125,347.0899963378906,344.3900146484375,387600
2021-05-27,347.8500061035156,341.30999755859375,343.239990234375,344.70001220703125,1128700
2021-05-28,349.260009765625,345.0199890136719,346.04998779296875,347.510009765625,389700
2021-06-01,349.2900085449219,339.5,347.989990234375,340.1600036621094,297100
2021-06-02,340.92999267578125,333.25,339.4700012207031,333.7699890136719,395300
2021-06-03,334.7200012207031,329.5299987792969,331.4599914550781,332.7699890136719,267500
2021-06-04,337.3299865722656,332.8699951171875,335.8599853515625,333.42999267578125,233800
2021-06-07,335.8800048828125,332.54998779296875,333.0,333.32000732421875,490200
2021-06-08,336.2799987792969,328.2799987792969,335.8999938964844,330.29998779296875,387100
2021-06-09,336.239990234375,329.5,331.7200012207031,335.92999267578125,443300
2021-06-10,343.8699951171875,336.8500061035156,336.8500061035156,343.7799987792969,355700
2021-06-11,345.4200134277344,340.32000732421875,342.82000732421875,345.3299865722656,218800
2021-06-14,345.92999267578125,341.1600036621094,345.92999267578125,345.1400146484375,209800
2021-06-15,346.2699890136719,341.75,346.2699890136719,344.8399963378906,253000
2021-06-16,348.6199951171875,343.5199890136719,345.9700012207031,346.1099853515625,300700
2021-06-17,352.989990234375,343.55999755859375,343.8500061035156,352.0299987792969,332500
2021-06-18,354.05999755859375,350.1000061035156,350.1000061035156,352.2900085449219,572500
2021-06-21,358.3399963378906,349.9800109863281,354.20001220703125,357.5899963378906,286900
2021-06-22,361.0400085449219,356.5400085449219,357.20001220703125,360.0899963378906,244700
2021-06-23,361.44000244140625,358.67999267578125,359.6499938964844,358.70001220703125,274000
2021-06-24,361.7799987792969,358.8599853515625,360.55999755859375,359.5400085449219,235300
2021-06-25,361.239990234375,358.0199890136719,358.92999267578125,360.05999755859375,491700
2021-06-28,364.5299987792969,359.6199951171875,360.3800048828125,363.20001220703125,274900
2021-06-29,364.1300048828125,359.80999755859375,362.94000244140625,360.0,318900
2021-06-30,360.30999755859375,357.32000732421875,360.0,359.1000061035156,423400
2021-07-01,363.1300048828125,359.1099853515625,359.260009765625,363.010009765625,378700
2021-07-02,365.9800109863281,360.19000244140625,363.0799865722656,365.739990234375,291500
2021-07-06,369.2099914550781,365.6099853515625,365.6099853515625,368.989990234375,592200
2021-07-07,373.5400085449219,368.739990234375,370.7900085449219,372.6600036621094,352500
2021-07-08,375.3599853515625,366.80999755859375,369.75,373.1099853515625,473800
2021-07-09,375.19000244140625,371.54998779296875,374.4700012207031,374.19000244140625,512300
2021-07-12,377.19000244140625,371.95001220703125,376.0799865722656,375.989990234375,297200
2021-07-13,376.8900146484375,371.0899963378906,375.989990234375,372.6499938964844,242000
2021-07-14,374.0,370.2200012207031,374.0,371.44000244140625,192000
2021-07-15,374.19000244140625,368.0199890136719,371.1300048828125,371.9599914550781,265000
2021-07-16,375.8800048828125,370.6700134277344,373.8599853515625,373.6600036621094,248800
2021-07-19,374.989990234375,368.92999267578125,371.8500061035156,371.0,432800
2021-07-20,376.75,371.5199890136719,371.9700012207031,372.69000244140625,519400
2021-07-21,374.1300048828125,362.510009765625,372.0299987792969,367.95001220703125,340100
2021-07-22,375.0,368.010009765625,369.0199890136719,373.9800109863281,247000
2021-07-23,381.5199890136719,374.5400085449219,377.0,381.07000732421875,237900
2021-07-26,379.6099853515625,373.19000244140625,379.4599914550781,377.510009765625,278100
2021-07-27,379.42999267578125,374.79998779296875,377.7900085449219,378.3800048828125,221900
2021-07-28,385.29998779296875,377.70001220703125,378.0899963378906,384.010009765625,493800
2021-07-29,407.0,384.3800048828125,385.5,404.9200134277344,717400
2021-07-30,413.2200012207031,403.489990234375,406.7200012207031,411.7300109863281,679900
2021-08-02,416.739990234375,404.3999938964844,412.3399963378906,415.2300109863281,300400
2021-08-03,422.7200012207031,414.260009765625,414.44000244140625,422.19000244140625,331000
2021-08-04,430.0799865722656,419.9599914550781,421.7900085449219,428.1400146484375,387700
2021-08-05,430.1700134277344,420.1099853515625,428.3699951171875,425.6600036621094,204400
2021-08-06,428.70001220703125,419.29998779296875,422.6300048828125,427.489990234375,285500
2021-08-09,430.1700134277344,425.30999755859375,428.7099914550781,429.010009765625,216500
2021-08-10,431.1600036621094,424.79998779296875,430.92999267578125,425.010009765625,273900
2021-08-11,426.2900085449219,419.4200134277344,426.2900085449219,422.80999755859375,257000
2021-08-12,430.2099914550781,420.4100036621094,421.29998779296875,429.7200012207031,185900
2021-08-13,434.57000732421875,428.0299987792969,430.54998779296875,434.2799987792969,187000
2021-08-16,442.04998779296875,433.7699890136719,435.0400085449219,441.6099853515625,284700
2021-08-17,443.6499938964844,436.7099914550781,439.67999267578125,441.8500061035156,273700
2021-08-18,445.75,440.3999938964844,441.3699951171875,442.2200012207031,297400
2021-08-19,450.20001220703125,440.8399963378906,440.8399963378906,446.9599914550781,374300
2021-08-20,450.44000244140625,444.260009765625,446.3900146484375,449.510009765625,254900
2021-08-23,450.8999938964844,445.9599914550781,450.8999938964844,446.57000732421875,243200
2021-08-24,447.7900085449219,443.6300048828125,447.42999267578125,445.8800048828125,252100
2021-08-25,446.17999267578125,440.3699951171875,445.0,444.5199890136719,257200
2021-08-26,447.8599853515625,442.6700134277344,444.4800109863281,446.70001220703125,240300
2021-08-27,449.5199890136719,443.8599853515625,447.1099853515625,446.9599914550781,255000
2021-08-30,452.989990234375,447.1700134277344,447.1700134277344,451.69000244140625,349000
2021-08-31,456.6400146484375,447.7900085449219,453.0299987792969,451.6199951171875,513500
2021-09-01,454.6499938964844,442.260009765625,449.6700134277344,453.1199951171875,368400
2021-09-02,459.8500061035156,453.3599853515625,455.2200012207031,459.0,249400
2021-09-03,465.3999938964844,456.0,457.8399963378906,464.3800048828125,295100
2021-09-07,463.69000244140625,457.0,463.4599914550781,461.8599853515625,205700
2021-09-08,470.4200134277344,460.010009765625,460.95001220703125,468.4700012207031,282700
2021-09-09,475.3500061035156,461.07000732421875,471.1199951171875,461.239990234375,363200
2021-09-10,467.04998779296875,459.0,464.69000244140625,459.0299987792969,340800
2021-09-13,462.0799865722656,437.6199951171875,461.17999267578125,442.2099914550781,556000
2021-09-14,454.69000244140625,443.4800109863281,444.8999938964844,452.05999755859375,382600
2021-09-15,458.8399963378906,450.55999755859375,453.7300109863281,452.489990234375,263500
2021-09-16,458.0400085449219,448.42999267578125,452.75,454.4700012207031,243900
2021-09-17,455.4599914550781,447.5400085449219,453.2099914550781,448.6199951171875,575900
2021-09-20,449.8999938964844,440.7699890136719,444.1199951171875,444.6499938964844,321700
2021-09-21,451.4800109863281,443.19000244140625,447.69000244140625,448.1199951171875,205600
2021-09-22,450.3399963378906,440.1199951171875,450.0,449.17999267578125,254900
2021-09-23,459.6199951171875,448.4100036621094,452.4200134277344,455.2200012207031,206400
2021-09-24,458.5899963378906,451.67999267578125,454.67999267578125,457.1099853515625,252600
2021-09-27,454.54998779296875,440.67999267578125,453.7300109863281,441.5899963378906,328100
2021-09-28,437.3599853515625,421.5199890136719,437.3599853515625,427.42999267578125,412900
2021-09-29,435.4599914550781,425.94000244140625,429.8399963378906,432.4100036621094,266200
2021-09-30,439.7699890136719,424.2799987792969,436.2300109863281,424.5400085449219,564300
2021-10-01,425.0,406.8399963378906,425.0,419.7300109863281,522400
2021-10-04,417.260009765625,406.1199951171875,416.70001220703125,409.82000732421875,593600
2021-10-05,420.1099853515625,412.0799865722656,412.9599914550781,413.4800109863281,391000
2021-10-06,413.7799987792969,405.239990234375,410.7099914550781,413.2900085449219,338800
2021-10-07,422.7699890136719,415.1700134277344,416.7699890136719,417.7200012207031,368000
2021-10-08,419.95001220703125,406.79998779296875,419.17999267578125,407.1400146484375,209700
2021-10-11,412.8900146484375,402.19000244140625,404.5,403.57000732421875,279500
2021-10-12,408.3599853515625,402.3900146484375,405.760009765625,403.20001220703125,201800
2021-10-13,409.9800109863281,399.1600036621094,405.30999755859375,402.25,351500
2021-10-14,410.1700134277344,404.07000732421875,407.94000244140625,407.42999267578125,258700
2021-10-15,409.25,403.760009765625,409.25,404.80999755859375,234300
2021-10-18,408.8500061035156,402.44000244140625,402.95001220703125,408.7200012207031,217000
2021-10-19,422.9200134277344,410.1400146484375,410.1400146484375,417.57000732421875,379200
2021-10-20,423.1499938964844,413.1099853515625,420.4200134277344,414.6000061035156,261100
2021-10-21,422.3500061035156,412.9200134277344,416.7900085449219,422.2300109863281,307900
2021-10-22,424.79998779296875,419.1700134277344,421.19000244140625,421.19000244140625,385600
2021-10-25,422.5199890136719,415.07000732421875,422.5199890136719,417.42999267578125,432800
2021-10-26,424.95001220703125,416.19000244140625,421.82000732421875,420.29998779296875,305500
2021-10-27,425.6700134277344,417.3800048828125,422.3399963378906,421.3399963378906,310100
2021-10-28,425.9200134277344,403.8399963378906,420.1499938964844,421.1300048828125,693600
2021-10-29,432.5199890136719,417.6499938964844,421.0,429.8800048828125,554200
2021-11-01,430.94000244140625,419.2699890136719,430.94000244140625,426.739990234375,527700
2021-11-02,439.010009765625,422.54998779296875,428.75,438.0299987792969,462600
2021-11-03,441.1400146484375,429.5,438.6499938964844,438.2099914550781,466200
2021-11-04,436.07000732421875,426.0199890136719,435.3299865722656,433.07000732421875,397200
2021-11-05,432.42999267578125,401.2699890136719,428.739990234375,403.7799987792969,1092700
2021-11-08,413.6700134277344,399.6700134277344,405.67999267578125,413.2699890136719,502600
2021-11-09,418.9100036621094,408.7200012207031,413.9200134277344,414.1099853515625,273000
2021-11-10,413.0,406.0199890136719,411.1400146484375,409.4800109863281,365100
2021-11-11,416.9700012207031,408.1199951171875,412.1499938964844,416.8800048828125,298900
2021-11-12,420.8599853515625,412.8800048828125,418.8699951171875,419.2099914550781,227900
2021-11-15,422.8399963378906,417.82000732421875,418.0,422.4599914550781,252800
2021-11-16,442.44000244140625,423.6600036621094,424.0,442.2300109863281,417200
2021-11-17,449.3299865722656,439.6199951171875,445.0,444.6600036621094,341700
2021-11-18,450.260009765625,444.44000244140625,448.44000244140625,449.3599853515625,305600
2021-11-19,455.80999755859375,446.010009765625,452.0,448.45001220703125,338300
2021-11-22,451.2099914550781,437.5299987792969,449.30999755859375,437.67999267578125,302700
2021-11-23,435.30999755859375,423.3699951171875,432.70001220703125,430.69000244140625,308000
2021-11-24,434.1199951171875,425.70001220703125,429.2099914550781,433.7200012207031,280600
2021-11-26,455.4100036621094,436.260009765625,436.260009765625,438.8800048828125,279300
2021-11-29,454.9800109863281,436.3699951171875,439.9200134277344,447.3800048828125,455400
2021-11-30,457.989990234375,439.010009765625,448.5199890136719,442.6600036621094,1021300
2021-12-01,444.9700012207031,426.9200134277344,442.30999755859375,435.4100036621094,378200
2021-12-02,442.54998779296875,432.9100036621094,432.9100036621094,437.3900146484375,545400
2021-12-03,446.3399963378906,427.3900146484375,440.0,434.1300048828125,404400
2021-12-06,440.1099853515625,419.2099914550781,433.510009765625,423.5799865722656,516700
2021-12-07,435.7200012207031,426.6099853515625,430.45001220703125,429.9700012207031,368900
2021-12-08,436.0400085449219,425.7099914550781,432.260009765625,435.510009765625,327500
2021-12-09,438.4200134277344,429.0299987792969,436.3800048828125,429.19000244140625,298200
2021-12-10,434.9800109863281,427.6700134277344,429.05999755859375,431.57000732421875,232000
2021-12-13,442.3500061035156,429.9800109863281,433.04998779296875,440.9100036621094,295400
2021-12-14,437.57000732421875,423.80999755859375,437.07000732421875,428.69000244140625,347000
2021-12-15,445.2300109863281,426.92999267578125,430.9100036621094,443.5199890136719,382300
2021-12-16,452.5299987792969,441.1300048828125,443.510009765625,444.82000732421875,363200
2021-12-17,457.57000732421875,442.17999267578125,445.3599853515625,449.80999755859375,616200
2021-12-20,451.7799987792969,431.0,448.5899963378906,439.0299987792969,425900
2021-12-21,445.6700134277344,434.7900085449219,440.2900085449219,444.5199890136719,250300
2021-12-22,454.3999938964844,441.5,446.2099914550781,453.6099853515625,257000
2021-12-23,462.75,452.8999938964844,453.6099853515625,459.8399963378906,375400
2021-12-27,475.0,463.8500061035156,467.82000732421875,465.8900146484375,350000
2021-12-28,469.6499938964844,460.1099853515625,468.3399963378906,464.8699951171875,215100
2021-12-29,470.4800109863281,462.95001220703125,465.0,467.989990234375,219400
2021-12-30,474.9200134277344,468.260009765625,469.67999267578125,471.3399963378906,162700
2021-12-31,472.54998779296875,463.260009765625,465.0,469.010009765625,224800
2022-01-03,468.04998779296875,442.760009765625,466.3500061035156,445.9200134277344,397600
2022-01-04,445.32000732421875,421.1400146484375,442.3999938964844,429.0,525800
2022-01-05,427.0299987792969,403.5,425.95001220703125,403.9700012207031,530100
2022-01-06,413.2099914550781,396.54998779296875,404.3399963378906,407.739990234375,519700
2022-01-07,404.8999938964844,389.7699890136719,404.2200012207031,390.4700012207031,513900
2022-01-10,392.8699951171875,379.6099853515625,388.0799865722656,392.57000732421875,557200
2022-01-11,400.44000244140625,387.04998779296875,391.9200134277344,399.489990234375,386700
2022-01-12,407.6600036621094,399.0400085449219,401.0,401.2699890136719,350500
2022-01-13,401.7099914550781,379.54998779296875,401.7099914550781,380.7799987792969,397300
2022-01-14,381.1199951171875,372.0899963378906,378.3500061035156,379.7799987792969,424300
2022-01-18,375.0,365.6099853515625,367.0400085449219,372.1600036621094,401300
2022-01-19,381.45001220703125,373.2300109863281,374.7099914550781,375.45001220703125,431700
2022-01-20,389.0199890136719,372.9200134277344,378.0400085449219,373.5899963378906,743300
2022-01-21,384.8399963378906,366.3800048828125,379.69000244140625,367.79998779296875,654800
2022-01-24,385.1000061035156,360.3999938964844,364.20001220703125,383.5199890136719,880700
2022-01-25,385.7799987792969,373.2099914550781,376.510009765625,378.3599853515625,683700
2022-01-26,388.2900085449219,374.54998779296875,378.6199951171875,378.57000732421875,757200
2022-01-27,388.8599853515625,379.0,382.9800109863281,383.8599853515625,759600
2022-01-28,393.04998779296875,376.54998779296875,385.7300109863281,393.0299987792969,561500
2022-01-31,401.1199951171875,387.8800048828125,394.94000244140625,393.2200012207031,670300
2022-02-01,397.7200012207031,387.2200012207031,396.32000732421875,397.239990234375,382500
2022-02-02,408.9800109863281,397.4200134277344,399.1000061035156,408.7300109863281,340600
2022-02-03,406.9599914550781,400.07000732421875,400.4800109863281,402.1499938964844,242900
2022-02-04,405.6700134277344,397.4200134277344,400.1499938964844,400.75,184200
2022-02-07,404.2200012207031,396.17999267578125,401.010009765625,400.7200012207031,248000
2022-02-08,402.67999267578125,393.1600036621094,394.9599914550781,400.69000244140625,287500
2022-02-09,408.9599914550781,404.8299865722656,406.8399963378906,408.7799987792969,373500
2022-02-10,408.1300048828125,396.3800048828125,400.0899963378906,399.54998779296875,327400
2022-02-11,404.25,390.989990234375,399.5,391.20001220703125,372600
2022-02-14,394.9100036621094,381.70001220703125,390.82000732421875,383.67999267578125,495300
2022-02-15,392.5799865722656,380.67999267578125,387.8500061035156,385.3699951171875,502000
2022-02-16,382.8699951171875,371.45001220703125,380.8399963378906,379.32000732421875,615000
2022-02-17,395.0,373.79998779296875,382.5299987792969,387.29998779296875,598100
2022-02-18,389.6199951171875,367.5899963378906,388.95001220703125,369.489990234375,502500
2022-02-22,373.9700012207031,361.45001220703125,369.25,369.1300048828125,564500
2022-02-23,370.8800048828125,357.19000244140625,370.0,357.489990234375,426300
2022-02-24,379.8500061035156,349.1499938964844,349.1499938964844,378.3800048828125,538100
2022-02-25,386.57000732421875,373.8299865722656,377.55999755859375,386.4700012207031,427200
2022-02-28,389.0799865722656,379.4200134277344,385.2699890136719,387.0799865722656,537900
2022-03-01,388.5299987792969,378.5299987792969,388.5299987792969,381.5799865722656,410000
2022-03-02,387.5199890136719,379.57000732421875,384.1300048828125,384.67999267578125,256300
2022-03-03,391.6000061035156,382.3699951171875,388.5199890136719,391.239990234375,287900
2022-03-04,392.260009765625,381.19000244140625,391.1099853515625,387.19000244140625,460300
2022-03-07,385.239990234375,368.79998779296875,385.239990234375,372.8800048828125,298100
2022-03-08,373.19000244140625,358.57000732421875,368.0199890136719,358.6499938964844,324500
2022-03-09,376.3399963378906,363.5,368.2200012207031,372.3999938964844,288500
2022-03-10,375.0400085449219,362.80999755859375,367.6499938964844,371.4700012207031,254400
2022-03-11,376.1300048828125,362.9800109863281,376.1300048828125,363.2099914550781,296800
2022-03-14,375.8699951171875,363.94000244140625,365.3500061035156,370.0199890136719,410300
2022-03-15,386.4700012207031,371.1499938964844,375.4100036621094,385.42999267578125,524300
2022-03-16,397.3800048828125,385.3299865722656,386.7200012207031,396.760009765625,368100
2022-03-17,405.2699890136719,394.6099853515625,395.0400085449219,405.239990234375,296900
2022-03-18,418.75,406.7300109863281,406.9800109863281,414.69000244140625,678000
2022-03-21,418.010009765625,410.3299865722656,412.6199951171875,412.6499938964844,286600
2022-03-22,418.0,409.67999267578125,411.0799865722656,413.4700012207031,318300
2022-03-23,410.1300048828125,400.9599914550781,408.07000732421875,403.1400146484375,242600
2022-03-24,408.8900146484375,398.54998779296875,404.7300109863281,408.45001220703125,191700
2022-03-25,410.0,400.2799987792969,410.0,405.239990234375,360800
2022-03-28,409.25,402.0400085449219,407.260009765625,406.6499938964844,230300
2022-03-29,419.8299865722656,412.20001220703125,414.5299987792969,414.1199951171875,278500
2022-03-30,418.1099853515625,409.20001220703125,413.8999938964844,418.010009765625,398800
