Date,High_RTX,Low_RTX,Open_RTX,Close_RTX,Volume_RTX
2001-01-18,23.186752319335938,22.695091247558594,22.695091247558594,22.990087509155273,17543196
2001-01-19,22.773757934570312,22.085430145263672,22.655757904052734,22.360761642456055,7931970
2001-01-22,22.655757904052734,21.947765350341797,22.57709312438965,22.616424560546875,5784913
2001-01-23,23.245752334594727,22.45909309387207,22.616424560546875,22.891756057739258,8970541
2001-01-24,23.14742088317871,22.754091262817383,22.970422744750977,22.970422744750977,4985329
2001-01-25,24.03240966796875,23.226085662841797,23.344083786010742,23.77674674987793,4614774
2001-01-26,23.79641342163086,22.970422744750977,23.79641342163086,23.009754180908203,6961409
2001-01-29,23.596601486206055,23.15921974182129,23.379484176635742,23.15921974182129,3962648
2001-01-30,23.536815643310547,23.12775230407715,23.363750457763672,23.41724395751953,5134695
2001-01-31,23.631214141845703,23.244178771972656,23.599748611450195,23.593454360961914,6757064
2001-02-01,23.593454360961914,22.983007431030273,23.593454360961914,23.332284927368164,4237227
2001-02-02,23.599748611450195,23.11831283569336,23.41094970703125,23.272497177124023,4637973
2001-02-05,23.587162017822266,23.215858459472656,23.363750457763672,23.348018646240234,4963400
2001-02-06,24.156702041625977,23.18439292907715,23.269351959228516,23.39836311340332,6052501
2001-02-07,23.788545608520508,23.244178771972656,23.39836311340332,23.366897583007812,5148042
2001-02-08,23.78225326538086,23.244178771972656,23.395217895507812,23.602895736694336,3237111
2001-02-09,23.961610794067383,23.470735549926758,23.914411544799805,23.561988830566406,5073041
2001-02-12,23.848331451416016,23.555694580078125,23.83574676513672,23.599748611450195,4125362
2001-02-13,24.559471130371094,23.599748611450195,23.615480422973633,24.35494041442871,7958983
2001-02-14,24.638137817382812,24.08747673034668,24.307741165161133,24.229074478149414,6195511
2001-02-15,25.094398498535156,24.37067222595215,24.38640785217285,24.858402252197266,7002405
2001-02-16,25.047199249267578,24.496538162231445,24.858402252197266,24.622404098510742,6017543
2001-02-20,25.031465530395508,24.779735565185547,24.858402252197266,24.779735565185547,6867340
2001-02-21,25.29892921447754,24.496538162231445,24.66960334777832,24.896160125732422,6209812
2001-02-22,24.97797393798828,24.38640785217285,24.896160125732422,24.68533706665039,8983570
2001-02-23,24.483951568603516,23.974197387695312,24.449338912963867,24.307741165161133,6133222
2001-02-26,24.70107078552246,23.952171325683594,24.0402774810791,24.68533706665039,8000615
2001-02-27,25.173065185546875,24.449338912963867,24.70107078552246,25.06293296813965,11009863
2001-02-28,25.125865936279297,24.10321044921875,25.094398498535156,24.515419006347656,7841397
2001-03-01,24.804908752441406,24.12838363647461,24.41787338256836,24.546884536743164,7203890
2001-03-02,24.833227157592773,24.229074478149414,24.468219757080078,24.559471130371094,5949852
2001-03-05,25.519193649291992,24.795469284057617,24.858402252197266,25.204530715942383,8968952
2001-03-06,25.770925521850586,25.229703903198242,25.456262588500977,25.28948974609375,8995329
2001-03-07,25.92825698852539,25.176210403442383,25.29263687133789,25.704845428466797,5953983
2001-03-08,25.9597225189209,25.490875244140625,25.786657333374023,25.827564239501953,7206115
2001-03-09,25.840150833129883,25.550661087036133,25.827564239501953,25.707992553710938,4202905
2001-03-12,25.55380630493164,24.622404098510742,25.550661087036133,24.66960334777832,7757498
2001-03-13,24.93706703186035,24.37067222595215,24.70107078552246,24.93706703186035,7998708
2001-03-14,24.465072631835938,23.13719367980957,24.260541915893555,23.599748611450195,17600717
2001-03-15,24.244808197021484,23.45500373840332,24.229074478149414,23.83574676513672,11154144
2001-03-16,23.989931106567383,22.419761657714844,23.914411544799805,22.47640037536621,13913284
2001-03-19,23.001888275146484,22.419761657714844,22.52989387512207,22.986154556274414,8260893
2001-03-20,23.42668342590332,22.545625686645508,23.14348602294922,22.602266311645508,6758970
2001-03-21,22.56450653076172,21.93203353881836,22.561359405517578,21.938325881958008,6683016
2001-03-22,21.86910057067871,20.421649932861328,21.86910057067871,21.19257354736328,15692328
2001-03-23,21.52297019958496,20.588420867919922,21.19257354736328,21.082441329956055,12276932
2001-03-26,22.81308937072754,21.23977279663086,21.397104263305664,22.580238342285156,13464868
2001-03-27,23.599748611450195,22.341094970703125,22.580238342285156,23.42983055114746,12948761
2001-03-28,23.348018646240234,22.718690872192383,23.253618240356445,23.033353805541992,9521606
2001-03-29,23.67841339111328,22.7973575592041,23.033353805541992,23.45815086364746,7881440
2001-03-30,23.599748611450195,22.891756057739258,23.521081924438477,23.064821243286133,7494995
2001-04-02,23.552549362182617,22.759597778320312,23.15921974182129,23.09628677368164,7278891
2001-04-03,23.011327743530273,22.14600372314453,22.84455680847168,22.287601470947266,9303913
2001-04-04,22.888608932495117,22.026432037353516,22.21523094177246,22.466960906982422,6865433
2001-04-05,23.725614547729492,22.84455680847168,22.84455680847168,23.646947860717773,5838622
2001-04-06,23.599748611450195,23.033353805541992,23.285085678100586,23.215858459472656,5114038
2001-04-09,23.870359420776367,23.285085678100586,23.285085678100586,23.574575424194336,4376106
2001-04-10,23.672121047973633,22.728130340576172,22.970422744750977,23.4738826751709,10064726
2001-04-11,23.4329776763916,22.762744903564453,23.363750457763672,22.923221588134766,7201666
2001-04-12,23.71932029724121,23.049087524414062,23.253618240356445,23.71932029724121,4760008
