Date,High_WAB,Low_WAB,Open_WAB,Close_WAB,Volume_WAB
2019-08-01,78.44000244140625,75.20999908447266,77.7699966430664,75.95999908447266,1501500
2019-08-02,77.1500015258789,74.45999908447266,75.48999786376953,75.33999633789062,1558300
2019-08-05,74.16999816894531,71.69999694824219,73.62000274658203,72.5,2251600
2019-08-06,73.23999786376953,70.9800033569336,72.8499984741211,73.1500015258789,1532900
2019-08-07,75.6500015258789,71.19999694824219,72.1500015258789,75.30999755859375,2073200
2019-08-08,73.98999786376953,70.98999786376953,73.25,71.83000183105469,17001900
2019-08-09,72.16999816894531,68.0,71.5,68.7699966430664,7634700
2019-08-12,69.22000122070312,68.0,68.77999877929688,68.19000244140625,2938200
2019-08-13,69.31999969482422,66.25,67.88999938964844,67.08000183105469,4097200
2019-08-14,66.83000183105469,64.0,66.0,64.25,3226800
2019-08-15,64.72000122070312,61.0,64.29000091552734,62.310001373291016,4298500
2019-08-16,66.66000366210938,62.81999969482422,62.81999969482422,66.62000274658203,4001700
2019-08-19,68.41000366210938,67.12999725341797,67.30999755859375,68.0999984741211,2557200
2019-08-20,69.01000213623047,67.5999984741211,68.22000122070312,68.0,2450400
2019-08-21,69.56999969482422,68.61000061035156,69.0,68.80999755859375,1786000
2019-08-22,69.23999786376953,68.0999984741211,69.06999969482422,68.26000213623047,975900
2019-08-23,67.6500015258789,65.18000030517578,67.6500015258789,66.05000305175781,2546700
2019-08-26,66.88999938964844,65.30999755859375,66.66999816894531,66.0199966430664,1166700
2019-08-27,66.7699966430664,65.47000122070312,66.45999908447266,65.94000244140625,1175100
2019-08-28,66.6500015258789,65.0999984741211,65.63999938964844,66.2300033569336,782300
2019-08-29,67.75,66.58999633789062,66.79000091552734,67.55000305175781,1396300
2019-08-30,69.54000091552734,68.16000366210938,68.30999755859375,69.20999908447266,1014000
2019-09-03,68.16000366210938,65.66000366210938,68.16000366210938,65.80999755859375,1725000
2019-09-04,66.97000122070312,66.01000213623047,66.66000366210938,66.30000305175781,902900
2019-09-05,68.69999694824219,66.87000274658203,67.2300033569336,67.98999786376953,1706500
2019-09-06,68.87000274658203,67.41999816894531,68.19000244140625,68.2699966430664,876700
2019-09-09,71.5199966430664,68.79000091552734,68.81999969482422,70.37999725341797,2000100
2019-09-10,72.25,69.91999816894531,70.31999969482422,72.25,1804400
2019-09-11,74.48999786376953,71.54000091552734,72.87999725341797,74.45999908447266,1825600
2019-09-12,74.8499984741211,72.52999877929688,74.30999755859375,74.80000305175781,1090700
2019-09-13,76.2300033569336,74.8499984741211,75.0,75.18000030517578,1255600
2019-09-16,76.4800033569336,75.2699966430664,75.75,76.19000244140625,1672800
2019-09-17,76.12000274658203,74.5,75.69000244140625,75.7300033569336,882100
2019-09-18,75.58999633789062,73.87999725341797,75.19999694824219,74.6500015258789,955800
2019-09-19,75.26000213623047,73.61000061035156,74.8499984741211,73.76000213623047,810400
2019-09-20,74.44999694824219,73.20999908447266,73.76000213623047,74.02999877929688,2077000
2019-09-23,74.61000061035156,73.18000030517578,73.3499984741211,73.8499984741211,1294600
2019-09-24,74.05000305175781,71.61000061035156,73.91999816894531,72.12000274658203,838800
2019-09-25,73.33000183105469,71.43000030517578,71.83999633789062,73.0,1499300
2019-09-26,73.48999786376953,71.54000091552734,73.02999877929688,71.93000030517578,813700
2019-09-27,72.9000015258789,71.83000183105469,72.23999786376953,72.0,809900
2019-09-30,72.69999694824219,71.5,72.55000305175781,71.86000061035156,814400
2019-10-01,72.37999725341797,67.94999694824219,72.22000122070312,68.37999725341797,1893500
2019-10-02,68.0,65.87999725341797,67.61000061035156,66.08000183105469,1828700
2019-10-03,66.08999633789062,63.4900016784668,65.94000244140625,66.08000183105469,1530300
2019-10-04,66.19000244140625,64.5,65.88999938964844,65.48999786376953,1000200
2019-10-07,65.80999755859375,64.5,65.2699966430664,65.02999877929688,827300
2019-10-08,64.55000305175781,63.439998626708984,64.45999908447266,63.66999816894531,1198300
2019-10-09,64.62000274658203,63.06999969482422,64.45999908447266,63.59000015258789,985300
2019-10-10,65.62999725341797,63.619998931884766,63.709999084472656,64.95999908447266,917700
2019-10-11,67.66000366210938,65.55000305175781,65.55000305175781,66.61000061035156,1260200
2019-10-14,66.91999816894531,65.30000305175781,66.16000366210938,66.66000366210938,917100
2019-10-15,67.97000122070312,66.5999984741211,66.69000244140625,67.77999877929688,1510500
2019-10-16,68.63999938964844,67.05999755859375,67.44999694824219,68.16999816894531,1482200
2019-10-17,70.16999816894531,67.9000015258789,68.6500015258789,69.68000030517578,1583300
2019-10-18,70.47000122070312,68.75,69.5999984741211,69.41999816894531,1017000
2019-10-21,70.66999816894531,68.83999633789062,70.23999786376953,69.2699966430664,1172000
2019-10-22,70.81999969482422,68.45999908447266,69.13999938964844,70.54000091552734,1214900
2019-10-23,71.29000091552734,70.0999984741211,70.33999633789062,70.5199966430664,1114300
2019-10-24,70.70999908447266,69.27999877929688,70.41999816894531,69.75,710100
2019-10-25,71.02999877929688,69.44999694824219,69.44999694824219,70.5,874100
2019-10-28,71.47000122070312,69.91999816894531,70.94000244140625,70.0,1517200
2019-10-29,70.37999725341797,69.47000122070312,69.69999694824219,69.98999786376953,1478100
2019-10-30,69.98999786376953,67.76000213623047,69.98999786376953,68.30000305175781,1511500
2019-10-31,73.5,67.08999633789062,72.13999938964844,69.37000274658203,2651000
2019-11-01,74.70999908447266,69.58000183105469,69.80999755859375,74.69000244140625,1841300
2019-11-04,77.38999938964844,74.30000305175781,75.2300033569336,77.37000274658203,2257500
2019-11-05,78.25,77.12999725341797,77.25,77.66999816894531,1625700
2019-11-06,78.2699966430664,76.3499984741211,77.63999938964844,77.91999816894531,1030900
2019-11-07,79.27999877929688,77.8499984741211,78.38999938964844,78.5999984741211,1861100
2019-11-08,79.18000030517578,77.83999633789062,78.5999984741211,78.8499984741211,1041900
2019-11-11,78.94000244140625,77.44000244140625,78.0,78.58999633789062,1341400
2019-11-12,79.25,78.08000183105469,78.23999786376953,78.44000244140625,808600
2019-11-13,78.7300033569336,77.55000305175781,77.87000274658203,78.41000366210938,941500
2019-11-14,78.5999984741211,77.83000183105469,78.18000030517578,78.54000091552734,714400
2019-11-15,80.1500015258789,78.9000015258789,79.29000091552734,79.80999755859375,800100
2019-11-18,79.77999877929688,78.5999984741211,79.5999984741211,78.87000274658203,882900
2019-11-19,79.5199966430664,78.37999725341797,79.0999984741211,79.16999816894531,679400
2019-11-20,79.3499984741211,78.11000061035156,79.05999755859375,78.95999908447266,1014000
2019-11-21,80.29000091552734,78.68000030517578,79.45999908447266,79.38999938964844,1012600
2019-11-22,80.05999755859375,79.05000305175781,79.77999877929688,79.83999633789062,649900
2019-11-25,81.69999694824219,79.83000183105469,80.1500015258789,80.97000122070312,1248500
2019-11-26,81.75,80.04000091552734,80.98999786376953,80.11000061035156,989400
2019-11-27,80.30999755859375,78.73999786376953,80.19000244140625,79.08999633789062,770800
2019-11-29,79.08999633789062,77.52999877929688,78.8499984741211,78.56999969482422,605200
2019-12-02,80.31999969482422,77.55000305175781,78.79000091552734,77.58999633789062,1004900
2019-12-03,76.5999984741211,75.06999969482422,76.5,76.38999938964844,1297300
2019-12-04,77.91000366210938,76.41999816894531,76.7699966430664,76.4800033569336,888600
2019-12-05,77.0,76.1500015258789,76.7300033569336,76.5,1020000
2019-12-06,78.0,76.9800033569336,77.5,77.2300033569336,1177100
2019-12-09,77.5999984741211,74.81999969482422,77.0,75.01000213623047,3460300
2019-12-10,75.23999786376953,74.2300033569336,75.06999969482422,74.4800033569336,2466300
2019-12-11,76.04000091552734,74.6500015258789,75.05999755859375,74.9000015258789,2893200
2019-12-12,76.4000015258789,74.44999694824219,75.1500015258789,75.13999938964844,4243000
2019-12-13,77.04000091552734,74.68000030517578,75.48999786376953,75.16000366210938,1380200
2019-12-16,76.2300033569336,74.5,76.08999633789062,74.76000213623047,1800100
2019-12-17,74.97000122070312,73.88999938964844,74.97000122070312,74.41999816894531,1387900
2019-12-18,74.91000366210938,74.0,74.30999755859375,74.7699966430664,1829100
2019-12-19,76.47000122070312,74.45999908447266,74.77999877929688,76.0999984741211,1145100
2019-12-20,76.68000030517578,75.20999908447266,75.56999969482422,76.41000366210938,1775500
2019-12-23,78.06999969482422,76.48999786376953,76.61000061035156,77.86000061035156,935100
2019-12-24,78.29000091552734,77.41000366210938,77.72000122070312,77.62999725341797,432500
2019-12-26,78.55999755859375,77.87000274658203,78.08000183105469,78.18000030517578,673900
2019-12-27,78.93000030517578,78.16000366210938,78.19000244140625,78.55000305175781,914200
2019-12-30,78.91999816894531,77.45999908447266,78.5999984741211,77.5999984741211,970400
2019-12-31,78.3499984741211,77.5,77.5,77.80000305175781,1145800
2020-01-02,80.95999908447266,78.19999694824219,78.58000183105469,80.94999694824219,1717800
2020-01-03,80.58000183105469,79.33000183105469,79.70999908447266,80.33000183105469,968700
2020-01-06,80.27999877929688,79.26000213623047,79.5,80.0,1233500
2020-01-07,80.80000305175781,79.76000213623047,79.98999786376953,79.97000122070312,1073900
2020-01-08,80.31999969482422,78.4000015258789,80.08999633789062,78.5999984741211,1536000
2020-01-09,79.6500015258789,78.18000030517578,79.6500015258789,78.45999908447266,841400
2020-01-10,78.83000183105469,77.44000244140625,78.81999969482422,77.69000244140625,808100
2020-01-13,78.70999908447266,77.5199966430664,77.98999786376953,78.44000244140625,974100
2020-01-14,79.1500015258789,77.87999725341797,78.36000061035156,78.52999877929688,805500
2020-01-15,78.9000015258789,78.11000061035156,78.41999816894531,78.41000366210938,952800
2020-01-16,79.8499984741211,78.12000274658203,78.54000091552734,79.83999633789062,938800
2020-01-17,80.44000244140625,79.58000183105469,79.93000030517578,80.1500015258789,1644900
2020-01-21,79.87000274658203,78.19999694824219,79.70999908447266,79.12000274658203,1264500
2020-01-22,79.43000030517578,78.44000244140625,79.22000122070312,79.11000061035156,1039900
2020-01-23,80.18000030517578,77.88999938964844,78.83999633789062,79.9800033569336,1158200
2020-01-24,80.23999786376953,78.7300033569336,80.20999908447266,79.04000091552734,757200
2020-01-27,77.25,75.95999908447266,77.19000244140625,76.11000061035156,831800
2020-01-28,77.54000091552734,76.06999969482422,76.48999786376953,77.19999694824219,533700
2020-01-29,77.95999908447266,77.20999908447266,77.73999786376953,77.30000305175781,530000
2020-01-30,77.2699966430664,75.73999786376953,76.62999725341797,77.0,890000
2020-01-31,76.5199966430664,73.37999725341797,76.30000305175781,73.86000061035156,1403000
2020-02-03,76.41000366210938,73.86000061035156,74.30999755859375,76.04000091552734,953600
2020-02-04,79.33999633789062,77.1500015258789,77.33000183105469,79.08000183105469,1011300
2020-02-05,81.08000183105469,79.66999816894531,80.30000305175781,81.0,1545200
2020-02-06,81.5,80.12000274658203,81.5,80.16999816894531,679000
2020-02-07,79.30999755859375,77.3499984741211,79.30000305175781,77.43000030517578,1141000
2020-02-10,77.93000030517578,76.83000183105469,77.18000030517578,77.55999755859375,953800
2020-02-11,79.2300033569336,77.5199966430664,78.0,77.62000274658203,1404200
2020-02-12,79.98999786376953,78.19999694824219,78.58000183105469,78.77999877929688,843200
2020-02-13,78.81999969482422,76.83000183105469,78.11000061035156,77.48999786376953,1597800
2020-02-14,77.80000305175781,76.77999877929688,77.56999969482422,77.05000305175781,1088800
2020-02-18,81.05000305175781,74.38999938964844,76.79000091552734,80.01000213623047,2128100
2020-02-19,80.0999984741211,77.80000305175781,80.05999755859375,78.63999938964844,1494900
2020-02-20,80.2300033569336,78.55999755859375,78.91999816894531,78.83999633789062,1357200
2020-02-21,78.63999938964844,77.37999725341797,78.47000122070312,78.5,1243300
2020-02-24,75.75,73.33000183105469,75.75,74.29000091552734,1649400
2020-02-25,75.11000061035156,72.04000091552734,74.8499984741211,72.54000091552734,1300100
2020-02-26,73.83999633789062,70.87999725341797,73.27999877929688,70.87999725341797,1147300
2020-02-27,72.2699966430664,68.66999816894531,69.44999694824219,68.69999694824219,2129700
2020-02-28,69.12999725341797,65.81999969482422,66.31999969482422,68.69999694824219,3401700
2020-03-02,68.95999908447266,66.06999969482422,68.83000183105469,68.37000274658203,2582500
2020-03-03,69.08000183105469,64.55000305175781,68.04000091552734,65.13999938964844,3038200
2020-03-04,66.41999816894531,64.16999816894531,66.12000274658203,65.4000015258789,3097600
2020-03-05,63.400001525878906,61.63999938964844,63.400001525878906,61.93000030517578,3069400
2020-03-06,61.88999938964844,59.900001525878906,60.2400016784668,61.52000045776367,3156400
2020-03-09,57.18000030517578,54.380001068115234,57.18000030517578,54.75,3241700
2020-03-10,60.040000915527344,55.90999984741211,57.349998474121094,59.970001220703125,2359800
2020-03-11,58.40999984741211,55.290000915527344,57.7400016784668,56.119998931884766,2625900
2020-03-12,56.119998931884766,50.540000915527344,52.54999923706055,53.27000045776367,4415000
2020-03-13,57.290000915527344,52.560001373291016,56.150001525878906,54.95000076293945,3887700
2020-03-16,51.06999969482422,47.56999969482422,49.0,48.08000183105469,2929100
2020-03-17,50.25,46.099998474121094,49.2400016784668,50.15999984741211,2821600
2020-03-18,47.540000915527344,35.06999969482422,47.22999954223633,41.02000045776367,4801200
2020-03-19,43.599998474121094,38.97999954223633,40.0,42.619998931884766,3771400
2020-03-20,46.5,40.0099983215332,43.0,40.75,3713500
2020-03-23,43.0,39.59000015258789,40.709999084472656,41.130001068115234,1934800
2020-03-24,46.27000045776367,43.63999938964844,44.02000045776367,45.95000076293945,2203300
2020-03-25,49.619998931884766,43.72999954223633,46.27000045776367,46.70000076293945,2081900
2020-03-26,50.779998779296875,46.43000030517578,47.45000076293945,50.5099983215332,2086400
2020-03-27,49.34000015258789,47.02000045776367,47.66999816894531,47.58000183105469,2616900
2020-03-30,49.45000076293945,46.41999816894531,46.939998626708984,49.220001220703125,1517800
2020-03-31,50.75,47.869998931884766,49.15999984741211,48.130001068115234,1747500
2020-04-01,47.130001068115234,45.2599983215332,45.939998626708984,46.119998931884766,1914000
2020-04-02,46.45000076293945,42.650001525878906,46.0,43.84000015258789,2498900
2020-04-03,44.41999816894531,42.09000015258789,42.439998626708984,44.060001373291016,1720600
2020-04-06,49.43000030517578,46.36000061035156,46.470001220703125,49.09000015258789,1221800
2020-04-07,53.2400016784668,49.880001068115234,52.59000015258789,49.93000030517578,1434800
2020-04-08,52.9900016784668,50.290000915527344,50.59000015258789,52.529998779296875,1205900
2020-04-09,56.16999816894531,53.5099983215332,53.790000915527344,55.2599983215332,1574700
2020-04-13,54.97999954223633,50.61000061035156,54.65999984741211,51.81999969482422,917300
2020-04-14,53.36000061035156,51.63999938964844,52.68000030517578,52.439998626708984,1056300
2020-04-15,50.22999954223633,48.209999084472656,50.099998474121094,49.63999938964844,1347700
2020-04-16,49.5,46.630001068115234,49.439998626708984,47.52000045776367,1952300
2020-04-17,50.2400016784668,48.52000045776367,49.0,49.25,2043100
2020-04-20,49.209999084472656,47.68000030517578,48.279998779296875,48.95000076293945,2306200
2020-04-21,50.119998931884766,47.630001068115234,47.77000045776367,50.060001373291016,1676600
2020-04-22,51.619998931884766,50.290000915527344,51.2400016784668,51.0,1547400
2020-04-23,53.09000015258789,51.220001220703125,51.220001220703125,52.0099983215332,1234200
2020-04-24,54.16999816894531,52.130001068115234,52.47999954223633,53.439998626708984,1881900
2020-04-27,55.06999969482422,52.7599983215332,53.5,54.43000030517578,1327300
2020-04-28,57.08000183105469,55.209999084472656,56.04999923706055,56.31999969482422,1501600
2020-04-29,59.689998626708984,57.709999084472656,58.0099983215332,59.18000030517578,2266900
2020-04-30,58.4900016784668,55.9900016784668,58.099998474121094,56.41999816894531,1750800
2020-05-01,55.95000076293945,53.939998626708984,55.52000045776367,54.40999984741211,1480800
2020-05-04,55.09000015258789,51.290000915527344,53.650001525878906,52.650001525878906,2267200
2020-05-05,56.779998779296875,53.0099983215332,53.310001373291016,55.13999938964844,1335800
2020-05-06,55.400001525878906,52.689998626708984,55.189998626708984,53.0099983215332,1381600
2020-05-07,55.599998474121094,53.47999954223633,53.72999954223633,55.2599983215332,1402600
2020-05-08,57.380001068115234,56.0099983215332,56.119998931884766,57.31999969482422,1060100
2020-05-11,56.540000915527344,54.619998931884766,56.29999923706055,54.650001525878906,997900
2020-05-12,55.290000915527344,52.56999969482422,54.77000045776367,52.59000015258789,1233900
2020-05-13,52.59000015258789,49.81999969482422,52.59000015258789,50.81999969482422,1753600
2020-05-14,52.40999984741211,48.75,50.040000915527344,52.13999938964844,1772800
2020-05-15,52.900001525878906,51.25,51.41999816894531,52.36000061035156,818600
2020-05-18,57.099998474121094,54.290000915527344,54.88999938964844,56.63999938964844,1232600
2020-05-19,57.400001525878906,55.529998779296875,56.34000015258789,55.689998626708984,793900
2020-05-20,58.189998626708984,56.86000061035156,56.86000061035156,57.83000183105469,916500
2020-05-21,58.400001525878906,56.91999816894531,57.61000061035156,57.099998474121094,607000
2020-05-22,57.0099983215332,55.7599983215332,57.0,56.79999923706055,745400
2020-05-26,61.369998931884766,59.0,59.099998474121094,60.630001068115234,1122800
2020-05-27,64.18000030517578,61.79999923706055,62.459999084472656,63.959999084472656,1287000
2020-05-28,64.6500015258789,61.189998626708984,64.55000305175781,61.47999954223633,1144800
2020-05-29,61.29999923706055,59.849998474121094,61.0099983215332,61.06999969482422,1586100
2020-06-01,62.119998931884766,59.68000030517578,60.91999816894531,61.91999816894531,1047800
2020-06-02,63.90999984741211,62.029998779296875,62.5099983215332,63.58000183105469,843300
2020-06-03,65.86000061035156,63.529998779296875,63.81999969482422,65.56999969482422,1944100
2020-06-04,67.97000122070312,65.2300033569336,65.31999969482422,67.37999725341797,1159500
2020-06-05,72.72000122070312,70.37000274658203,71.37000274658203,70.68000030517578,1966500
2020-06-08,72.81999969482422,71.16999816894531,71.95999908447266,72.05000305175781,1872800
2020-06-09,70.83000183105469,69.06999969482422,70.44999694824219,69.12000274658203,1246900
2020-06-10,68.52999877929688,65.12999725341797,68.52999877929688,65.20999908447266,1242100
2020-06-11,62.61000061035156,59.939998626708984,62.61000061035156,60.0,1459700
2020-06-12,63.2599983215332,59.619998931884766,62.709999084472656,60.88999938964844,1887400
2020-06-15,61.880001068115234,57.68000030517578,58.650001525878906,61.7599983215332,1162300
2020-06-16,65.36000061035156,62.369998931884766,64.91000366210938,62.880001068115234,1938800
2020-06-17,63.52000045776367,61.13999938964844,62.91999816894531,61.22999954223633,1184800
2020-06-18,62.06999969482422,60.08000183105469,60.779998779296875,61.150001525878906,674000
2020-06-19,62.40999984741211,59.29999923706055,62.40999984741211,60.15999984741211,1184100
2020-06-22,61.11000061035156,58.7599983215332,59.95000076293945,60.7599983215332,1310900
2020-06-23,61.90999984741211,60.529998779296875,61.43000030517578,61.470001220703125,1264600
2020-06-24,60.54999923706055,58.25,60.54999923706055,58.29999923706055,1390800
2020-06-25,58.459999084472656,56.83000183105469,57.88999938964844,58.08000183105469,1820800
2020-06-26,57.88999938964844,55.599998474121094,57.849998474121094,55.849998474121094,2699000
2020-06-29,57.959999084472656,56.540000915527344,57.0,57.349998474121094,2227200
2020-06-30,58.06999969482422,56.33000183105469,56.93000030517578,57.56999969482422,2394600
2020-07-01,58.5,56.599998474121094,57.939998626708984,58.0,2294000
2020-07-02,61.040000915527344,58.529998779296875,59.060001373291016,58.68000030517578,1404100
2020-07-06,60.5,59.0,59.97999954223633,60.470001220703125,1062800
2020-07-07,59.81999969482422,57.619998931884766,59.400001525878906,57.7400016784668,1142500
2020-07-08,58.13999938964844,56.599998474121094,57.7400016784668,57.5,930800
2020-07-09,57.349998474121094,55.59000015258789,57.27000045776367,56.599998474121094,1477900
2020-07-10,58.0,56.61000061035156,56.849998474121094,57.630001068115234,971000
2020-07-13,59.439998626708984,57.290000915527344,58.189998626708984,58.43000030517578,1022900
2020-07-14,59.4900016784668,57.40999984741211,58.220001220703125,59.439998626708984,1080900
2020-07-15,62.22999954223633,60.7400016784668,60.7400016784668,61.65999984741211,1056000
2020-07-16,62.380001068115234,61.0099983215332,61.27000045776367,61.459999084472656,885200
2020-07-17,61.81999969482422,60.58000183105469,61.68000030517578,60.790000915527344,923600
2020-07-20,61.040000915527344,59.2599983215332,60.279998779296875,59.40999984741211,828900
2020-07-21,61.61000061035156,59.7599983215332,59.7599983215332,60.79999923706055,873300
2020-07-22,61.7599983215332,60.25,60.25,61.61000061035156,1249400
2020-07-23,61.95000076293945,60.310001373291016,61.22999954223633,61.75,1216500
2020-07-24,62.54999923706055,61.59000015258789,61.66999816894531,61.869998931884766,1045200
2020-07-27,62.84000015258789,61.540000915527344,61.84000015258789,62.0099983215332,1210000
2020-07-28,66.95999908447266,63.0,63.150001525878906,64.23999786376953,2758700
2020-07-29,65.6500015258789,63.63999938964844,64.47000122070312,65.27999877929688,1038700
2020-07-30,64.16999816894531,62.83000183105469,63.84000015258789,63.09000015258789,1029400
2020-07-31,62.7400016784668,61.2400016784668,62.7400016784668,62.189998626708984,1141600
2020-08-03,62.43000030517578,61.29999923706055,62.43000030517578,61.470001220703125,1248900
2020-08-04,62.11000061035156,61.31999969482422,61.31999969482422,61.70000076293945,1373700
2020-08-05,63.470001220703125,62.08000183105469,62.279998779296875,62.90999984741211,1350300
2020-08-06,64.58000183105469,62.689998626708984,62.849998474121094,64.56999969482422,1063100
2020-08-07,67.23999786376953,64.33000183105469,64.38999938964844,67.2300033569336,1026500
2020-08-10,70.43000030517578,67.30000305175781,67.6500015258789,70.25,2015700
2020-08-11,72.87000274658203,70.26000213623047,71.36000061035156,70.58000183105469,1737800
2020-08-12,71.37999725341797,69.1500015258789,71.27999877929688,69.93000030517578,1260200
2020-08-13,69.7699966430664,68.38999938964844,68.95999908447266,69.0,884300
2020-08-14,70.2300033569336,68.18000030517578,68.41999816894531,69.5199966430664,546800
2020-08-17,69.83000183105469,67.9000015258789,69.66000366210938,68.44000244140625,736400
2020-08-18,68.55999755859375,66.4000015258789,68.41999816894531,66.58000183105469,1217300
2020-08-19,67.2699966430664,65.93000030517578,66.73999786376953,66.04000091552734,815800
2020-08-20,65.8499984741211,64.91999816894531,65.4000015258789,65.31999969482422,825700
2020-08-21,65.94999694824219,64.76000213623047,65.01000213623047,64.79000091552734,984400
2020-08-24,66.5,64.63999938964844,65.0,65.91000366210938,1064600
2020-08-25,67.1500015258789,64.93000030517578,66.48999786376953,65.63999938964844,1584700
2020-08-26,67.81999969482422,65.51000213623047,65.77999877929688,66.76000213623047,1183100
2020-08-27,67.5,66.16000366210938,66.87000274658203,66.2300033569336,731800
2020-08-28,67.38999938964844,66.16999816894531,66.43000030517578,67.08999633789062,626100
2020-08-31,67.1500015258789,66.16000366210938,67.08000183105469,66.55000305175781,1160400
2020-09-01,69.08999633789062,66.05999755859375,66.55000305175781,68.91000366210938,1341100
2020-09-02,69.73999786376953,68.26000213623047,69.1500015258789,69.26000213623047,994000
2020-09-03,70.44000244140625,67.31999969482422,69.55000305175781,67.95999908447266,901300
2020-09-04,69.73999786376953,67.83999633789062,69.12999725341797,69.04000091552734,1317900
2020-09-08,68.94000244140625,67.19999694824219,68.0999984741211,67.63999938964844,935500
2020-09-09,68.98999786376953,67.38999938964844,68.05000305175781,68.38999938964844,847400
2020-09-10,68.97000122070312,67.08999633789062,68.62999725341797,67.27999877929688,792900
2020-09-11,68.26000213623047,67.0,67.45999908447266,67.5,584100
2020-09-14,68.36000061035156,67.05000305175781,67.91999816894531,68.0,1699100
2020-09-15,68.62999725341797,66.77999877929688,68.19000244140625,66.81999969482422,766300
2020-09-16,68.7699966430664,66.52999877929688,67.33999633789062,67.98999786376953,1185200
2020-09-17,68.9000015258789,66.6500015258789,67.75,68.81999969482422,979000
2020-09-18,69.55999755859375,67.70999908447266,68.19000244140625,67.81999969482422,1971800
2020-09-21,66.37000274658203,62.40999984741211,65.95999908447266,62.970001220703125,2295900
2020-09-22,63.29999923706055,61.27000045776367,62.43000030517578,62.189998626708984,1412200
2020-09-23,62.72999954223633,60.130001068115234,62.38999938964844,60.34000015258789,1559400
2020-09-24,61.439998626708984,59.279998779296875,60.15999984741211,60.369998931884766,868800
2020-09-25,61.029998779296875,59.5099983215332,59.5099983215332,60.630001068115234,749800
2020-09-28,63.540000915527344,61.810001373291016,61.88999938964844,62.959999084472656,843200
2020-09-29,63.119998931884766,61.79999923706055,62.720001220703125,62.470001220703125,559100
2020-09-30,63.77000045776367,61.5,62.900001525878906,61.880001068115234,1153000
2020-10-01,62.54999923706055,60.220001220703125,62.040000915527344,60.72999954223633,1598300
2020-10-02,63.380001068115234,59.33000183105469,59.33000183105469,62.720001220703125,803800
2020-10-05,64.56999969482422,63.34000015258789,63.43000030517578,64.43000030517578,693700
2020-10-06,66.05000305175781,63.630001068115234,65.0,63.72999954223633,896200
2020-10-07,65.2699966430664,63.900001525878906,64.30999755859375,64.62000274658203,747700
2020-10-08,65.37000274658203,63.7400016784668,65.05999755859375,64.83999633789062,741600
2020-10-09,65.7699966430664,63.869998931884766,65.58000183105469,64.51000213623047,985100
2020-10-12,64.9800033569336,62.90999984741211,64.77999877929688,62.959999084472656,1452000
2020-10-13,64.47000122070312,62.630001068115234,62.86000061035156,63.97999954223633,1451300
2020-10-14,65.04000091552734,64.12000274658203,64.16000366210938,64.26000213623047,708900
2020-10-15,63.95000076293945,62.63999938964844,63.279998779296875,63.5099983215332,955200
2020-10-16,64.30999755859375,63.2400016784668,63.7599983215332,63.33000183105469,554300
2020-10-19,63.9900016784668,61.959999084472656,63.439998626708984,62.099998474121094,864900
2020-10-20,64.19000244140625,62.279998779296875,62.790000915527344,63.15999984741211,853900
2020-10-21,63.79999923706055,62.08000183105469,62.97999954223633,62.099998474121094,828600
2020-10-22,62.630001068115234,61.75,62.400001525878906,62.41999816894531,1173400
2020-10-23,63.45000076293945,61.970001220703125,63.09000015258789,62.060001373291016,694100
2020-10-26,61.29999923706055,59.09000015258789,61.189998626708984,60.27000045776367,912600
2020-10-27,60.150001525878906,58.5099983215332,60.0099983215332,58.61000061035156,1007200
2020-10-28,57.779998779296875,55.83000183105469,57.0,56.16999816894531,2884900
2020-10-29,59.599998474121094,56.16999816894531,59.400001525878906,58.75,3257600
2020-10-30,60.0,58.0,58.619998931884766,59.29999923706055,1784300
2020-11-02,62.029998779296875,59.900001525878906,60.45000076293945,61.68000030517578,1769800
2020-11-03,66.2300033569336,62.290000915527344,62.709999084472656,65.62000274658203,1708300
2020-11-04,64.8499984741211,61.709999084472656,64.7699966430664,61.709999084472656,2202000
2020-11-05,63.95000076293945,62.20000076293945,62.54999923706055,62.400001525878906,1790000
2020-11-06,62.59000015258789,60.95000076293945,62.22999954223633,61.130001068115234,2418600
2020-11-09,76.11000061035156,64.87000274658203,66.54000091552734,68.61000061035156,4953600
2020-11-10,69.69000244140625,67.98999786376953,68.93000030517578,69.01000213623047,3502900
2020-11-11,69.54000091552734,67.16999816894531,69.54000091552734,68.11000061035156,1033600
2020-11-12,68.47000122070312,67.01000213623047,67.2699966430664,67.93000030517578,1383200
2020-11-13,70.08999633789062,68.52999877929688,68.86000061035156,69.58999633789062,1959300
2020-11-16,72.9000015258789,70.88999938964844,72.5,71.56999969482422,2342200
2020-11-17,71.80000305175781,69.94000244140625,70.44000244140625,71.38999938964844,1269300
2020-11-18,73.29000091552734,71.2699966430664,71.69000244140625,72.62999725341797,1678800
2020-11-19,72.55999755859375,71.16000366210938,71.97000122070312,72.3499984741211,1033700
2020-11-20,72.27999877929688,70.4000015258789,72.04000091552734,70.9800033569336,1030500
2020-11-23,73.55999755859375,71.30000305175781,71.36000061035156,73.55000305175781,809000
2020-11-24,77.22000122070312,74.20999908447266,74.56999969482422,76.20999908447266,2279900
2020-11-25,75.61000061035156,73.93000030517578,75.43000030517578,74.08999633789062,720800
2020-11-27,74.43000030517578,73.25,73.7300033569336,73.81999969482422,701100
